station,valid,lon,lat,elevation,tmpf,dwpf,relh,drct,sknt,p01i,alti,mslp,vsby,gust,skyc1,skyc2,skyc3,skyc4,skyl1,skyl2,skyl3,skyl4,wxcodes,ice_accretion_1hr,ice_accretion_3hr,ice_accretion_6hr,peak_wind_gust,peak_wind_drct,peak_wind_time,feel,metar,snowdepth
SBA,2025-07-12 02:17,-119.8436,34.4261,3.00,59.00,58.00,96.48,190.00,3.00,0.00,29.95,null,1.75,null,OVC,null,null,null,300.00,null,null,null,BR,null,null,null,null,null,null,59.00,KSBA 120917Z AUTO 19003KT 1 3/4SM BR OVC003 15/14 A2995 RMK AO2 T01500144,null
SBA,2025-07-12 02:53,-119.8436,34.4261,3.00,58.00,57.00,96.47,200.00,3.00,0.00,29.94,1013.90,2.00,null,OVC,null,null,null,200.00,null,null,null,BR,null,null,null,null,null,null,58.00,KSBA 120953Z AUTO 20003KT 2SM BR OVC002 14/14 A2994 RMK AO2 SLP139 T01440139,null
SBA,2025-07-12 03:42,-119.8436,34.4261,3.00,58.00,57.00,96.47,210.00,3.00,0.00,29.94,null,3.00,null,OVC,null,null,null,200.00,null,null,null,BR,null,null,null,null,null,null,58.00,KSBA 121042Z AUTO 21003KT 3SM BR OVC002 14/14 A2994 RMK AO2 T01440139,null
SBA,2025-07-12 03:53,-119.8436,34.4261,3.00,58.00,57.00,96.47,0.00,0.00,0.00,29.94,1013.60,3.00,null,OVC,null,null,null,200.00,null,null,null,BR,null,null,null,null,null,null,58.00,KSBA 121053Z AUTO 00000KT 3SM BR OVC002 14/14 A2994 RMK AO2 SLP136 T01440139,null
SBA,2025-07-12 04:13,-119.8436,34.4261,3.00,58.00,57.00,96.47,0.00,0.00,0.00,29.94,null,2.50,null,OVC,null,null,null,200.00,null,null,null,BR,null,null,null,null,null,null,58.00,KSBA 121113Z AUTO 00000KT 2 1/2SM BR OVC002 14/14 A2994 RMK AO2 VIS 2V3 T01440139,null
SBA,2025-07-12 04:22,-119.8436,34.4261,3.00,58.00,57.00,96.47,210.00,3.00,0.00,29.94,null,3.00,null,OVC,null,null,null,200.00,null,null,null,BR,null,null,null,null,null,null,58.00,KSBA 121122Z AUTO 21003KT 3SM BR OVC002 14/14 A2994 RMK AO2 T01440139,null
SBA,2025-07-12 04:53,-119.8436,34.4261,3.00,58.00,57.00,96.47,0.00,0.00,0.00,29.95,1014.20,4.00,null,OVC,null,null,null,200.00,null,null,null,BR,null,null,null,null,null,null,58.00,KSBA 121153Z AUTO 00000KT 4SM BR OVC002 14/14 A2995 RMK AO2 SLP142 T01440139 10156 20144 53000,null
SBA,2025-07-12 05:22,-119.8436,34.4261,3.00,58.00,57.00,96.47,null,3.00,0.00,29.96,null,2.50,null,OVC,null,null,null,200.00,null,null,null,BR,null,null,null,null,null,null,58.00,KSBA 121222Z AUTO VRB03KT 2 1/2SM BR OVC002 14/14 A2996 RMK AO2 T01440139,null
SBA,2025-07-12 05:29,-119.8436,34.4261,3.00,58.00,57.00,96.47,0.00,0.00,0.00,29.96,null,4.00,null,OVC,null,null,null,200.00,null,null,null,BR,null,null,null,null,null,null,58.00,KSBA 121229Z AUTO 00000KT 4SM BR OVC002 14/14 A2996 RMK AO2 T01440139,null
SBA,2025-07-12 05:49,-119.8436,34.4261,3.00,57.20,57.20,100.00,230.00,3.00,0.00,29.97,null,2.50,null,OVC,null,null,null,300.00,null,null,null,BR,null,null,null,null,null,null,57.20,KSBA 121249Z AUTO 23003KT 2 1/2SM BR OVC003 14/14 A2997 RMK AO2,null
SBA,2025-07-12 05:53,-119.8436,34.4261,3.00,58.00,57.00,96.47,210.00,4.00,0.00,29.97,1014.80,2.50,null,OVC,null,null,null,300.00,null,null,null,BR,null,null,null,null,null,null,58.00,KSBA 121253Z 21004KT 2 1/2SM BR OVC003 14/14 A2997 RMK AO2 SLP148 T01440139,null
SBA,2025-07-12 06:53,-119.8436,34.4261,3.00,58.00,57.00,96.47,150.00,3.00,0.00,29.98,1015.20,3.00,null,OVC,null,null,null,300.00,null,null,null,BR,null,null,null,null,null,null,58.00,KSBA 121353Z 15003KT 3SM BR OVC003 14/14 A2998 RMK AO2 SLP152 T01440139,null
SBA,2025-07-12 07:53,-119.8436,34.4261,3.00,59.00,58.00,96.48,120.00,5.00,0.00,30.00,1015.80,3.00,null,OVC,null,null,null,400.00,null,null,null,BR,null,null,null,null,null,null,59.00,KSBA 121453Z 12005KT 3SM BR OVC004 15/14 A3000 RMK AO2 SLP158 T01500144 53010 $,null
SBA,2025-07-12 08:53,-119.8436,34.4261,3.00,59.00,58.00,96.48,150.00,6.00,0.00,30.01,1016.20,9.00,null,OVC,null,null,null,400.00,null,null,null,null,null,null,null,null,null,null,59.00,KSBA 121553Z 15006KT 9SM OVC004 15/14 A3001 RMK AO2 SLP162 T01500144 $,null
SBA,2025-07-12 09:53,-119.8436,34.4261,3.00,60.00,58.00,93.10,130.00,4.00,0.00,30.02,1016.60,9.00,null,OVC,null,null,null,400.00,null,null,null,null,null,null,null,null,null,null,60.00,KSBA 121653Z 13004KT 9SM OVC004 16/14 A3002 RMK AO2 SLP166 T01560144 $,null
SBA,2025-07-12 10:53,-119.8436,34.4261,3.00,61.00,58.00,89.85,140.00,5.00,0.00,30.02,1016.60,10.00,null,OVC,null,null,null,700.00,null,null,null,null,null,null,null,null,null,null,61.00,KSBA 121753Z COR 14005KT 10SM OVC007 16/14 A3002 RMK AO2 SLP166 T01610144 10161 20144 51008 $,null
SBA,2025-07-12 11:53,-119.8436,34.4261,3.00,63.00,59.00,86.79,130.00,8.00,0.00,30.03,1016.70,9.00,null,OVC,null,null,null,800.00,null,null,null,null,null,null,null,null,null,null,63.00,KSBA 121853Z 13008KT 9SM OVC008 17/15 A3003 RMK AO2 SLP167 T01720150 $,null
SBA,2025-07-12 12:50,-119.8436,34.4261,3.00,68.00,60.80,77.77,160.00,8.00,0.00,30.02,null,10.00,null,OVC,null,null,null,1300.00,null,null,null,null,null,null,null,null,null,null,68.00,KSBA 121950Z 16008KT 10SM OVC013 20/16 A3002 RMK AO2 $,null
SBA,2025-07-12 12:53,-119.8436,34.4261,3.00,68.00,60.00,75.59,150.00,7.00,0.00,30.02,1016.60,10.00,null,OVC,null,null,null,1300.00,null,null,null,null,null,null,null,null,null,null,68.00,KSBA 121953Z 15007KT 10SM OVC013 20/16 A3002 RMK AO2 SLP166 T02000156 $,null
SBA,2025-07-12 13:33,-119.8436,34.4261,3.00,70.00,60.00,70.59,160.00,10.00,0.00,30.01,null,10.00,null,SCT,null,null,null,2000.00,null,null,null,null,null,null,null,null,null,null,70.00,KSBA 122033Z 16010KT 10SM SCT020 21/16 A3001 RMK AO2 T02110156 $,null
SBA,2025-07-12 13:53,-119.8436,34.4261,3.00,70.00,60.00,70.59,160.00,10.00,0.00,30.00,1016.00,10.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,70.00,KSBA 122053Z 16010KT 10SM CLR 21/16 A3000 RMK AO2 SLP160 T02110156 58007 $,null
SBA,2025-07-12 14:53,-119.8436,34.4261,3.00,70.00,60.00,70.59,160.00,7.00,0.00,30.00,1015.70,10.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,70.00,KSBA 122153Z 16007KT 10SM CLR 21/16 A3000 RMK AO2 SLP157 T02110156 $,null
SBA,2025-07-12 15:53,-119.8436,34.4261,3.00,70.00,60.00,70.59,220.00,6.00,0.00,29.98,1015.20,10.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,70.00,KSBA 122253Z 22006KT 10SM CLR 21/16 A2998 RMK AO2 SLP152 T02110156 $,null
SBA,2025-07-12 16:53,-119.8436,34.4261,3.00,69.00,60.00,73.05,240.00,9.00,0.00,29.96,1014.60,10.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,69.00,KSBA 122353Z 24009KT 10SM CLR 21/16 A2996 RMK AO2 SLP146 T02060156 10217 20161 58013 $,null
SBA,2025-07-12 17:53,-119.8436,34.4261,3.00,66.00,59.00,78.16,260.00,10.00,0.00,29.96,1014.40,10.00,null,SCT,null,null,null,600.00,null,null,null,null,null,null,null,null,null,null,66.00,KSBA 130053Z 26010KT 10SM SCT006 19/15 A2996 RMK AO2 SLP144 T01890150 $,null
SBA,2025-07-12 18:38,-119.8436,34.4261,3.00,63.00,58.00,83.73,270.00,9.00,0.00,29.96,null,10.00,null,BKN,null,null,null,700.00,null,null,null,null,null,null,null,null,null,null,63.00,KSBA 130138Z 27009KT 10SM BKN007 17/14 A2996 RMK AO2 T01720144 $,null
SBA,2025-07-12 18:53,-119.8436,34.4261,3.00,63.00,58.00,83.73,270.00,10.00,0.00,29.96,1014.50,10.00,null,BKN,null,null,null,700.00,null,null,null,null,null,null,null,null,null,null,63.00,KSBA 130153Z 27010KT 10SM BKN007 17/14 A2996 RMK AO2 SLP145 T01720144 $,null
SBA,2025-07-12 19:53,-119.8436,34.4261,3.00,61.00,58.00,89.85,260.00,6.00,0.00,29.97,null,10.00,null,BKN,null,null,null,600.00,null,null,null,null,null,null,null,null,null,null,61.00,KSBA 130253Z COR 26006KT 10SM BKN006 16/14 A2997 RMK AO2 T01610144 $,null
SBA,2025-07-12 20:18,-119.8436,34.4261,3.00,61.00,58.00,89.85,260.00,6.00,0.00,29.97,null,10.00,null,BKN,null,null,null,600.00,null,null,null,null,null,null,null,null,null,null,61.00,KSBA 130318Z COR 26006KT 10SM BKN006 16/14 A2997 RMK AO2 T01610144 $,null
SBA,2025-07-12 20:34,-119.8436,34.4261,3.00,61.00,58.00,89.85,260.00,9.00,0.00,29.97,null,10.00,null,BKN,null,null,null,600.00,null,null,null,null,null,null,null,null,null,null,61.00,KSBA 130334Z 26009KT 10SM BKN006 16/14 A2997 RMK AO2 T01610144 $,null
SBA,2025-07-12 20:53,-119.8436,34.4261,3.00,61.00,58.00,89.85,260.00,7.00,0.00,29.97,1015.00,10.00,null,BKN,null,null,null,600.00,null,null,null,null,null,null,null,null,null,null,61.00,KSBA 130353Z 26007KT 10SM BKN006 16/14 A2997 RMK AO2 SLP150 T01610144 $,null
SBA,2025-07-12 21:53,-119.8436,34.4261,3.00,61.00,58.00,89.85,270.00,7.00,0.00,29.99,1015.50,6.00,null,OVC,null,null,null,600.00,null,null,null,BR,null,null,null,null,null,null,61.00,KSBA 130453Z 27007KT 6SM BR OVC006 16/14 A2999 RMK AO2 SLP155 T01610144 $,null
SBA,2025-07-12 22:53,-119.8436,34.4261,3.00,60.00,58.00,93.10,250.00,5.00,0.00,29.99,1015.50,9.00,null,OVC,null,null,null,500.00,null,null,null,null,null,null,null,null,null,null,60.00,KSBA 130553Z AUTO 25005KT 9SM OVC005 16/14 A2999 RMK AO2 SLP155 T01560144 10206 20156 51009 $,null
SBA,2025-07-12 23:12,-119.8436,34.4261,3.00,60.00,58.00,93.10,260.00,6.00,0.00,29.99,null,8.00,null,OVC,null,null,null,400.00,null,null,null,null,null,null,null,null,null,null,60.00,KSBA 130612Z AUTO 26006KT 8SM OVC004 16/14 A2999 RMK AO2 T01560144 $,null
SBA,2025-07-12 23:53,-119.8436,34.4261,3.00,59.00,58.00,96.48,250.00,5.00,0.00,29.99,1015.30,3.00,null,OVC,null,null,null,200.00,null,null,null,BR,null,null,null,null,null,null,59.00,KSBA 130653Z AUTO 25005KT 3SM BR OVC002 15/14 A2999 RMK AO2 SLP153 T01500144 $,null
SBA,2025-07-13 00:20,-119.8436,34.4261,3.00,59.00,58.00,96.48,250.00,5.00,0.00,29.98,null,2.50,null,OVC,null,null,null,200.00,null,null,null,BR,null,null,null,null,null,null,59.00,KSBA 130720Z AUTO 25005KT 2 1/2SM BR OVC002 15/14 A2998 RMK AO2 VIS 1 1/2V4 T01500144 $,null
SBA,2025-07-13 00:53,-119.8436,34.4261,3.00,59.00,57.00,93.07,230.00,3.00,0.00,29.98,1015.20,2.00,null,OVC,null,null,null,200.00,null,null,null,BR,null,null,null,null,null,null,59.00,KSBA 130753Z AUTO 23003KT 2SM BR OVC002 15/14 A2998 RMK AO2 VIS 1 1/4V4 SLP152 T01500139 402170144 $,null
SBA,2025-07-13 01:09,-119.8436,34.4261,3.00,59.00,58.00,96.48,290.00,3.00,0.00,29.98,null,3.00,null,OVC,null,null,null,200.00,null,null,null,BR,null,null,null,null,null,null,59.00,KSBA 130809Z AUTO 29003KT 3SM BR OVC002 15/14 A2998 RMK AO2 T01500144 $,null
SBA,2025-07-13 01:24,-119.8436,34.4261,3.00,59.00,57.00,93.07,230.00,3.00,0.00,29.97,null,1.75,null,OVC,null,null,null,200.00,null,null,null,BR,null,null,null,null,null,null,59.00,KSBA 130824Z AUTO 23003KT 1 3/4SM BR OVC002 15/14 A2997 RMK AO2 T01500139 $,null
SBA,2025-07-13 01:45,-119.8436,34.4261,3.00,58.00,57.00,96.47,240.00,4.00,0.00,29.97,null,2.00,null,OVC,null,null,null,200.00,null,null,null,BR,null,null,null,null,null,null,58.00,KSBA 130845Z AUTO 24004KT 2SM BR OVC002 14/14 A2997 RMK AO2 T01440139 $,null
SBA,2025-07-13 01:53,-119.8436,34.4261,3.00,58.00,57.00,96.47,230.00,3.00,0.00,29.97,1014.90,1.50,null,OVC,null,null,null,200.00,null,null,null,BR,null,null,null,null,null,null,58.00,KSBA 130853Z AUTO 23003KT 1 1/2SM BR OVC002 14/14 A2997 RMK AO2 SLP149 T01440139 58006 $,null
SBA,2025-07-13 02:53,-119.8436,34.4261,3.00,58.00,57.00,96.47,250.00,3.00,0.00,29.97,1014.80,1.25,null,OVC,null,null,null,200.00,null,null,null,BR,null,null,null,null,null,null,58.00,KSBA 130953Z AUTO 25003KT 1 1/4SM BR OVC002 14/14 A2997 RMK AO2 VIS 3/4V2 SLP148 T01440139 $,null
SBA,2025-07-13 03:13,-119.8436,34.4261,3.00,58.00,57.00,96.47,0.00,0.00,0.00,29.97,null,2.00,null,OVC,null,null,null,200.00,null,null,null,BR,null,null,null,null,null,null,58.00,KSBA 131013Z AUTO 00000KT 2SM BR OVC002 14/14 A2997 RMK AO2 T01440139 $,null
SBA,2025-07-13 03:20,-119.8436,34.4261,3.00,58.00,58.00,100.00,0.00,0.00,0.00,29.97,null,1.75,null,OVC,null,null,null,200.00,null,null,null,BR,null,null,null,null,null,null,58.00,KSBA 131020Z AUTO 00000KT 1 3/4SM BR OVC002 14/14 A2997 RMK AO2 T01440144 $,null
SBA,2025-07-13 03:29,-119.8436,34.4261,3.00,58.00,57.00,96.47,0.00,0.00,0.00,29.97,null,2.00,null,OVC,null,null,null,200.00,null,null,null,BR,null,null,null,null,null,null,58.00,KSBA 131029Z AUTO 00000KT 2SM BR OVC002 14/14 A2997 RMK AO2 T01440139 $,null
SBA,2025-07-13 03:53,-119.8436,34.4261,3.00,58.00,57.00,96.47,0.00,0.00,0.00,29.96,1014.60,4.00,null,OVC,null,null,null,200.00,null,null,null,BR,null,null,null,null,null,null,58.00,KSBA 131053Z AUTO 00000KT 4SM BR OVC002 14/14 A2996 RMK AO2 SLP146 T01440139 $,null
SBA,2025-07-13 04:53,-119.8436,34.4261,3.00,58.00,57.00,96.47,170.00,3.00,0.00,29.97,1014.90,2.00,null,OVC,null,null,null,300.00,null,null,null,BR,null,null,null,null,null,null,58.00,KSBA 131153Z AUTO 17003KT 2SM BR OVC003 14/14 A2997 RMK AO2 SLP149 T01440139 10156 20144 52002 $,null
SBA,2025-07-13 05:53,-119.8436,34.4261,3.00,57.00,57.00,100.00,220.00,4.00,0.00,29.99,1015.50,3.00,null,OVC,null,null,null,300.00,null,null,null,BR,null,null,null,null,null,null,57.00,KSBA 131253Z 22004KT 3SM BR OVC003 14/14 A2999 RMK AO2 SLP155 T01390139 $,null
SBA,2025-07-13 06:22,-119.8436,34.4261,3.00,57.00,57.00,100.00,210.00,3.00,0.00,29.99,null,2.00,null,OVC,null,null,null,300.00,null,null,null,BR,null,null,null,null,null,null,57.00,KSBA 131322Z 21003KT 2SM BR OVC003 14/14 A2999 RMK AO2 T01390139 $,null
SBA,2025-07-13 06:53,-119.8436,34.4261,3.00,58.00,57.00,96.47,180.00,3.00,0.00,30.00,1015.90,2.00,null,OVC,null,null,null,300.00,null,null,null,BR,null,null,null,null,null,null,58.00,KSBA 131353Z 18003KT 2SM BR OVC003 14/14 A3000 RMK AO2 SLP159 T01440139 $,null
SBA,2025-07-13 07:53,-119.8436,34.4261,3.00,58.00,57.00,96.47,160.00,4.00,0.00,30.01,1016.20,2.00,null,OVC,null,null,null,400.00,null,null,null,BR,null,null,null,null,null,null,58.00,KSBA 131453Z 16004KT 2SM BR OVC004 14/14 A3001 RMK AO2 SLP162 T01440139 51014 $,null
SBA,2025-07-13 08:53,-119.8436,34.4261,3.00,58.00,57.00,96.47,150.00,5.00,0.00,30.02,1016.40,2.00,null,OVC,null,null,null,400.00,null,null,null,BR,null,null,null,null,null,null,58.00,KSBA 131553Z 15005KT 2SM BR OVC004 14/14 A3002 RMK AO2 SLP164 T01440139 $,null
SBA,2025-07-13 09:53,-119.8436,34.4261,3.00,59.00,57.00,93.07,160.00,4.00,0.00,30.03,1016.70,4.00,null,OVC,null,null,null,500.00,null,null,null,BR,null,null,null,null,null,null,59.00,KSBA 131653Z 16004KT 4SM BR OVC005 15/14 A3003 RMK AO2 SLP167 T01500139 $,null
SBA,2025-07-13 10:53,-119.8436,34.4261,3.00,60.00,56.00,86.62,150.00,5.00,0.00,30.03,1016.90,8.00,null,OVC,null,null,null,600.00,null,null,null,null,null,null,null,null,null,null,60.00,KSBA 131753Z 15005KT 8SM OVC006 16/13 A3003 RMK AO2 SLP169 T01560133 10156 20139 53007 $,null
SBA,2025-07-13 11:53,-119.8436,34.4261,3.00,61.00,57.00,86.68,210.00,3.00,0.00,30.03,1016.90,10.00,null,OVC,null,null,null,700.00,null,null,null,null,null,null,null,null,null,null,61.00,KSBA 131853Z 21003KT 10SM OVC007 16/14 A3003 RMK AO2 SLP169 T01610139 $,null
SBA,2025-07-13 12:53,-119.8436,34.4261,3.00,64.00,57.00,77.99,200.00,5.00,0.00,30.02,1016.60,10.00,null,FEW,SCT,null,null,700.00,1000.00,null,null,null,null,null,null,null,null,null,64.00,KSBA 131953Z 20005KT 10SM FEW007 SCT010 18/14 A3002 RMK AO2 SLP166 T01780139 $,null
SBA,2025-07-13 13:53,-119.8436,34.4261,3.00,65.00,57.00,75.32,230.00,7.00,0.00,30.01,1016.30,10.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,65.00,KSBA 132053Z 23007KT 10SM CLR 18/14 A3001 RMK AO2 SLP163 T01830139 58006 $,null
SBA,2025-07-13 14:53,-119.8436,34.4261,3.00,66.00,57.00,72.74,260.00,9.00,0.00,30.00,1015.80,10.00,null,FEW,null,null,null,800.00,null,null,null,null,null,null,null,null,null,null,66.00,KSBA 132153Z 26009KT 10SM FEW008 19/14 A3000 RMK AO2 SLP158 T01890139 $,null
SBA,2025-07-13 15:53,-119.8436,34.4261,3.00,65.00,56.00,72.64,250.00,11.00,0.00,29.98,1015.20,10.00,null,FEW,null,null,null,500.00,null,null,null,null,null,null,null,null,null,null,65.00,KSBA 132253Z 25011KT 10SM FEW005 18/13 A2998 RMK AO2 SLP152 T01830133 $,null
SBA,2025-07-13 16:53,-119.8436,34.4261,3.00,65.00,57.00,75.32,260.00,12.00,0.00,29.96,1014.50,10.00,null,FEW,null,null,null,800.00,null,null,null,null,null,null,null,null,null,null,65.00,KSBA 132353Z 26012KT 10SM FEW008 18/14 A2996 RMK AO2 SLP145 T01830139 10200 20156 58018 $,null
SBA,2025-07-13 17:53,-119.8436,34.4261,3.00,64.00,57.00,77.99,270.00,13.00,0.00,29.95,1014.10,10.00,17.00,SCT,null,null,null,800.00,null,null,null,null,null,null,null,null,null,null,64.00,KSBA 140053Z 27013G17KT 10SM SCT008 18/14 A2995 RMK AO2 SLP141 T01780139 $,null
SBA,2025-07-13 18:53,-119.8436,34.4261,3.00,62.00,57.00,83.67,260.00,11.00,0.00,29.94,1013.90,10.00,null,SCT,null,null,null,600.00,null,null,null,null,null,null,null,null,null,null,62.00,KSBA 140153Z 26011KT 10SM SCT006 17/14 A2994 RMK AO2 SLP139 T01670139 $,null
SBA,2025-07-13 19:53,-119.8436,34.4261,3.00,60.00,57.00,89.81,260.00,9.00,0.00,29.94,1013.90,10.00,null,SCT,null,null,null,700.00,null,null,null,null,null,null,null,null,null,null,60.00,KSBA 140253Z 26009KT 10SM SCT007 16/14 A2994 RMK AO2 SLP139 T01560139 55006 $,null
SBA,2025-07-13 20:01,-119.8436,34.4261,3.00,60.00,57.00,89.81,270.00,9.00,0.00,29.94,null,10.00,null,BKN,null,null,null,600.00,null,null,null,null,null,null,null,null,null,null,60.00,KSBA 140301Z 27009KT 10SM BKN006 16/14 A2994 RMK AO2 T01560139 $,null
SBA,2025-07-13 20:53,-119.8436,34.4261,3.00,59.00,57.00,93.07,250.00,8.00,0.00,29.95,1014.10,6.00,null,OVC,null,null,null,500.00,null,null,null,BR,null,null,null,null,null,null,59.00,KSBA 140353Z 25008KT 6SM BR OVC005 15/14 A2995 RMK AO2 SLP141 T01500139 $,null
SBA,2025-07-13 21:53,-119.8436,34.4261,3.00,59.00,57.00,93.07,240.00,4.00,0.00,29.95,1014.10,5.00,null,OVC,null,null,null,300.00,null,null,null,BR,null,null,null,null,null,null,59.00,KSBA 140453Z 24004KT 5SM BR OVC003 15/14 A2995 RMK AO2 SLP141 T01500139 $,null
SBA,2025-07-13 22:53,-119.8436,34.4261,3.00,59.00,57.00,93.07,0.00,0.00,0.00,29.96,1014.60,10.00,null,OVC,null,null,null,500.00,null,null,null,null,null,null,null,null,null,null,59.00,KSBA 140553Z AUTO 00000KT 10SM OVC005 15/14 A2996 RMK AO2 SLP146 T01500139 10183 20150 53008 $,null
SBA,2025-07-13 23:18,-119.8436,34.4261,3.00,58.00,57.00,96.47,150.00,3.00,0.00,29.96,null,9.00,null,OVC,null,null,null,400.00,null,null,null,null,null,null,null,null,null,null,58.00,KSBA 140618Z AUTO 15003KT 9SM OVC004 14/14 A2996 RMK AO2 T01440139 $,null
SBA,2025-07-13 23:53,-119.8436,34.4261,3.00,58.00,57.00,96.47,140.00,6.00,0.00,29.96,1014.40,6.00,null,OVC,null,null,null,300.00,null,null,null,BR,null,null,null,null,null,null,58.00,KSBA 140653Z AUTO 14006KT 6SM BR OVC003 14/14 A2996 RMK AO2 SLP144 T01440139 $,null
SBA,2025-07-14 00:53,-119.8436,34.4261,3.00,58.00,57.00,96.47,130.00,7.00,0.00,29.94,1013.80,6.00,null,OVC,null,null,null,300.00,null,null,null,BR,null,null,null,null,null,null,58.00,KSBA 140753Z AUTO 13007KT 6SM BR OVC003 14/14 A2994 RMK AO2 SLP138 T01440139 402000139 $,null
SBA,2025-07-14 01:53,-119.8436,34.4261,3.00,58.00,57.00,96.47,110.00,9.00,0.00,29.94,1013.70,5.00,null,OVC,null,null,null,300.00,null,null,null,BR,null,null,null,null,null,null,58.00,KSBA 140853Z AUTO 11009KT 5SM BR OVC003 14/14 A2994 RMK AO2 SLP137 T01440139 56010 $,null
SBA,2025-07-14 02:53,-119.8436,34.4261,3.00,58.00,57.00,96.47,100.00,7.00,0.00,29.94,1013.70,4.00,null,OVC,null,null,null,300.00,null,null,null,BR,null,null,null,null,null,null,58.00,KSBA 140953Z AUTO 10007KT 4SM BR OVC003 14/14 A2994 RMK AO2 SLP137 T01440139 $,null
SBA,2025-07-14 03:53,-119.8436,34.4261,3.00,58.00,57.00,96.47,110.00,7.00,0.00,29.94,1013.70,3.00,null,OVC,null,null,null,300.00,null,null,null,BR,null,null,null,null,null,null,58.00,KSBA 141053Z AUTO 11007KT 3SM BR OVC003 14/14 A2994 RMK AO2 SLP137 T01440139 $,null
SBA,2025-07-14 04:53,-119.8436,34.4261,3.00,58.00,57.00,96.47,90.00,8.00,0.00,29.95,1014.20,7.00,null,OVC,null,null,null,300.00,null,null,null,null,null,null,null,null,null,null,58.00,KSBA 141153Z AUTO 09008KT 7SM OVC003 14/14 A2995 RMK AO2 SLP142 T01440139 10150 20144 53005 $,null
SBA,2025-07-14 05:53,-119.8436,34.4261,3.00,58.00,57.00,96.47,90.00,3.00,0.00,29.96,1014.30,8.00,null,OVC,null,null,null,500.00,null,null,null,null,null,null,null,null,null,null,58.00,KSBA 141253Z AUTO 09003KT 8SM OVC005 14/14 A2996 RMK AO2 SLP143 T01440139 $,null
SBA,2025-07-14 06:53,-119.8436,34.4261,3.00,59.00,57.00,93.07,140.00,5.00,0.00,29.97,1014.80,9.00,null,OVC,null,null,null,600.00,null,null,null,null,null,null,null,null,null,null,59.00,KSBA 141353Z 14005KT 9SM OVC006 15/14 A2997 RMK AO2 SLP148 T01500139 $,null
SBA,2025-07-14 07:53,-119.8436,34.4261,3.00,59.00,57.00,93.07,110.00,3.00,0.00,29.98,1015.30,5.00,null,OVC,null,null,null,600.00,null,null,null,BR,null,null,null,null,null,null,59.00,KSBA 141453Z 11003KT 5SM BR OVC006 15/14 A2998 RMK AO2 CIG 004V008 SLP153 T01500139 53011 $,null
SBA,2025-07-14 08:53,-119.8436,34.4261,3.00,61.00,57.00,86.68,80.00,7.00,0.00,30.00,1015.70,10.00,null,OVC,null,null,null,900.00,null,null,null,null,null,null,null,null,null,null,61.00,KSBA 141553Z 08007KT 10SM OVC009 16/14 A3000 RMK AO2 SLP157 T01610139 $,null
SBA,2025-07-14 09:53,-119.8436,34.4261,3.00,62.00,58.00,86.73,110.00,8.00,0.00,30.00,1015.90,8.00,null,OVC,null,null,null,700.00,null,null,null,null,null,null,null,null,null,null,62.00,KSBA 141653Z 11008KT 8SM OVC007 17/14 A3000 RMK AO2 CIG 006V010 SLP159 T01670144 $,null
SBA,2025-07-14 10:53,-119.8436,34.4261,3.00,63.00,58.00,83.73,160.00,6.00,0.00,29.98,1015.30,7.00,null,OVC,null,null,null,700.00,null,null,null,null,null,null,null,null,null,null,63.00,KSBA 141753Z 16006KT 7SM OVC007 17/14 A2998 RMK AO2 SLP153 T01720144 10172 20144 50000 $,null
SBA,2025-07-14 11:53,-119.8436,34.4261,3.00,66.00,58.00,75.41,150.00,8.00,0.00,29.97,1014.80,8.00,null,BKN,null,null,null,700.00,null,null,null,null,null,null,null,null,null,null,66.00,KSBA 141853Z 15008KT 8SM BKN007 19/14 A2997 RMK AO2 SLP148 T01890144 $,null
SBA,2025-07-14 12:30,-119.8436,34.4261,3.00,67.00,58.00,72.85,160.00,7.00,0.00,29.97,null,10.00,null,SCT,null,null,null,1200.00,null,null,null,null,null,null,null,null,null,null,67.00,KSBA 141930Z 16007KT 10SM SCT012 19/14 A2997 RMK AO2 T01940144 $,null
SBA,2025-07-14 12:53,-119.8436,34.4261,3.00,67.00,58.00,72.85,170.00,8.00,0.00,29.97,1014.70,10.00,null,SCT,null,null,null,1200.00,null,null,null,null,null,null,null,null,null,null,67.00,KSBA 141953Z 17008KT 10SM SCT012 19/14 A2997 RMK AO2 SLP147 T01940144 $,null
SBA,2025-07-14 13:53,-119.8436,34.4261,3.00,67.00,58.00,72.85,null,6.00,0.00,29.96,1014.40,10.00,null,SCT,null,null,null,1200.00,null,null,null,null,null,null,null,null,null,null,67.00,KSBA 142053Z VRB06KT 10SM SCT012 19/14 A2996 RMK AO2 SLP144 T01940144 56009 $,null
SBA,2025-07-14 14:53,-119.8436,34.4261,3.00,67.00,59.00,75.50,230.00,8.00,0.00,29.93,1013.60,10.00,null,FEW,null,null,null,1200.00,null,null,null,null,null,null,null,null,null,null,67.00,KSBA 142153Z 23008KT 10SM FEW012 19/15 A2993 RMK AO2 SLP136 T01940150 $,null
